title,price,rating,brand,ram,storage,color,processor
"HP Omen, Intel Core Ultra 7 255H, 8GB RTX 5060, 24GB DDR5(Upgradeable) 1TB SSD, 2K, 165Hz, 3ms Response time, IPS, 16''/40.6cm, Win11, M365*Office24, Shadow Black, 2.43kg, am0238tx, RGB Gaming Laptop","1,82,990",3.6,HP,8GB,1TB,Black,Intel
"Lenovo LOQ Intel Core i7-14700HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVIDIA GeForce RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BEIN","1,75,000",3.9,Lenovo,16GB,1TB,Grey,Intel
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 14 inch (35.5cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Grey/1.37Kg), 82X6005KIN","59,950",5.0,Lenovo,8GB,512GB,Grey,Intel
"HP Professional 15 (2026), Intel (i7 14th Gen) Core 7 150U - (32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Pro) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MSO 2024","93,990",4.0,HP,N/A,512GB,Silver,Intel
"Lenovo LOQ, Intel Core i7 14th Gen 14700HX, NVIDIA RTX 5060 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U5IN, 572 AI Tops, 3 Mon. Game Pass Gaming Laptop","1,58,990",3.6,Lenovo,8GB,1TB,Grey,Intel
"HP Professional 14 (2026), Intel (i5 14th Gen) Core 5 120U - (16 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Home) Business Laptop/14.0"" FHD/Backlit + FingerPrint/Silver/Copilot Key/1.4kg/MS Office","68,290",3.6,HP,N/A,512GB,Silver,Intel
HP OmniBook OLED ● Intel Core Ultra 5 322● 46 Tops● 16GB DDR5 (Upgradeable)● 512GB SSD● 2K●14''/35.6cm● 300nits● Win11● Office24● Silver● 1.4kg● hs0052TU● Lighter mini GaN Charger● AI Laptop,"1,10,990",N/A,HP,16GB,512GB,Silver,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024","58,990",5.0,HP,DDR5,512GB,Silver,AMD
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC","1,36,990",N/A,ASUS,16GB,N/A,Gray,Intel
"HP Victus, 13th Gen Intel Core i5-13420H, 4GB RTX 3050A, 16GB DDR4(Upgradeable) 1TB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2047TX, Gaming Laptop","91,289",3.4,HP,4GB,1TB,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"HP Victus, Intel Core 7 240H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2409TX, RGB Backlit, Gaming Laptop","1,48,000",4.1,HP,8GB,1TB,Silver,Intel
"HP 15 Smartchoice, Intel Core Ultra 5 125H, 12 Tops (16GB DDR5, 512GB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver, 1.65kg, fd1254TU, FHD Camera w/Shutter, AI Powered Laptop",N/A,3.6,HP,16GB,512GB,Silver,Intel
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 Inch (39.6cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office Home 2024/3months Game Pass/Arctic Grey/1.62Kg), 83ER00MCIN","70,849",4.4,Lenovo,16GB,512GB,Grey,Intel
"HP 15 (2026), AMD Ryzen 5 Hexa Core 7535U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/Copilot Key/1.5kg/MSO 2024","66,679",3.2,HP,DDR5,512GB,Silver,AMD
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","2,00,490",4.7,Apple,16GB,1TB,N/A,N/A
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, 1Yr ADP Free, 3 Month Game Pass Laptop","54,680",4.2,Lenovo,8GB,512GB,Grey,Intel
"ASUS Vivobook 16 (2026),Intel Core Ultra 5 225H,Intel iGPU,16GB RAM,512GB SSD,FHD+,16""(40 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.88 kg,X1607CA-MB350WS,Thin & Light Laptop","79,990",N/A,ASUS,16GB,512GB,Silver,Intel
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Dedicated Copilot Key, Backlit Keyboard, Silver, Win11 Home + MSO H&S'24","87,990",4.1,Dell,16GB,512GB,Silver,Intel
"Lenovo Thinkpad P16s Intel Core Ultra 7 155H 16""(40.64 cm) WUXGA IPS 300Nits, AI Ready Thin and Light Workstation (32GB/1TB SSD/Win11 Pro/Backlit/NVIDIA RTX 4GB/Black/3Y Premier/1.82Kg), 21KSS0AK00","2,45,000",N/A,Lenovo,32GB,1TB,Black,Intel
"Lenovo Legion 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 350Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100%sRGB/Alexa/3 Month Game Pass/Grey/2.3Kg), 83DG009DIN","2,19,990",4.8,Lenovo,16GB,1TB,Grey,Intel
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, /Core Black/2.8Kg), C1VGKG-031IN","1,74,990",3.9,MSI,16GB,N/A,Black,Intel
"ASUS Vivobook Go 14 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,8GB RAM,512GB SSD,FHD, 14""(35.5 cm),Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver, 1.38 Kg, E1404FA-EB1225WS,Thin & Light Laptop","54,990",5.0,ASUS,8GB,512GB,Silver,AMD
"acer Aspire 3, AMD Ryzen R5 7430U Processor, 16GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Pure Silver, 1.79 kg, A325-42, Thin and Light Laptop","59,990",3.9,acer,16GB,N/A,Silver,AMD
"Dell G Series, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 3050-6GB, 16GB, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MSO'24, Dark Shadow Gray, 2.65KG, [G15-5530], Backlit Keyboard, Gaming Laptop","1,05,540",3.4,Dell,6GB,512GB,Gray,Intel
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Graphite - ZGP-00059,"1,62,990",3.4,Microsoft,16GB,512GB,N/A,Snapdragon
"Acer TravelLite TL04-41M 14.0"" FHD Thin and Light Laptop (AMD Ryzen 3 5400U / 16GB RAM / 512GB SSD/Windows 11 Home + MS Office Home & Student 2021 / Wi-Fi 6 / HD Webcam) Sleek Metal Body","49,999",N/A,Acer,16GB,512GB,N/A,AMD
"Lenovo IdeaPad Slim 5 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/1Yr ADP Free/Grey/1.4Kg), 83S5005KIN","1,36,990",5.0,Lenovo,16GB,512GB,Grey,Intel
"HP Professional 15 (2026), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021","85,000",3.7,HP,N/A,512GB,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/1Yr ADP Free/Grey/1.4Kg), 83DA003GIN","86,990",4.0,Lenovo,16GB,1TB,Grey,Intel
"DELL 14 (2026) Intel Core 3 14th Gen 100U - (16 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021","63,425",3.5,DELL,DDR5,512GB,Blue,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"HP Laptop 250R G9 (2024), Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics/DOS) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg","54,500",4.2,HP,8GB,512GB,Grey,Intel
"ASUS TUF A15 (2026),Smartchoice,AMD Ryzen 7 8845HS,RTX 3050-4GB,16GB RAM (Upgradeable),512GB SSD,FHD,15.6""(39.6 cm),144Hz,Win 11,M365 Basic(1Y),Office 24,Black,2.3 Kg,FA506NCG-HN192WS,Gaming Laptop","1,19,990",5.0,ASUS,4GB,512GB,Black,AMD
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"HP 15, AMD Ryzen 7 7730U (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,FHD Camera w/Privacy Shutter, Backlit KB-Laptop, fc0761AU","69,990",4.0,HP,16GB,512GB,Silver,AMD
"ASUS TUF A14 (2026),AMD Ryzen AI MAX+ 392, AMD Radeon 8060S iGPU,32GB RAM,1TB SSD, QHD+, 14""(35.5 cm),Windows 11, M365 Basic(1Y)* Office 2024,Jaeger Gray,1.48 Kg,FA401EA-RG020WS, Creator/Gaming Laptop","2,09,780",5.0,ASUS,32GB,1TB,Gray,AMD
"HP ProBook 445 G9 Business Laptop, 14"" FHD Non-Touch Display, AMD Ryzen 5 5625U Processor, 16GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Wi-Fi 6, RJ-45, HDMI, Windows 11 Pro, Silver","78,000",N/A,HP,16GB,1TB,Silver,AMD
"HP 15, Intel Core i3-1315U-13th Gen Laptop (8GB DDR4 Ram,512GB SSD) Anti-Glare, Micro-Edge,15.6'"" FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera Shutter, 15-fd0569TU","49,990",3.8,HP,8GB,512GB,Silver,Intel
"HP Premium EP Series (Intel 13th Gen Core i7-1355U, 16GB RAM, 512GB SSD, Win 11, MS Office 2024, Backlit KB, FHD Camera, 14''/35.6cm Anti-Glare Micro-Edge Display, Lightweight 1.4kg, Silver) EP0159TU","85,024",4.0,HP,16GB,512GB,Silver,Intel
"HP 14, Intel Core 5-120U (16GB DDR4, 512GB SSD), FHD, Micro -Edge, Anti-Glare, 14''/35.6cm, Win11, M365* Office24, Silver, 1.41kg, ep0385tu, FHD Camera, Iris Xe Graphics, Backlit Laptop","69,990",2.7,HP,16GB,512GB,Silver,Intel
"HP 14 Laptop, Intel Core Ultra 7 155H (16GB DDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.4kg, EP1151TU, Backlit, HD Camera w/Shutter","88,990",4.0,HP,16GB,512GB,Silver,Intel
"Lenovo IdeaPad Slim 3, 12th Gen Intel Core i5-12450H (16GB LPDDR5, 512GB SSD), Anti-glare, FHD 15.6""(39.6cm), Win 11, Office Home 2024, Arctic Grey, 1.62Kg, 83ER00MDIN, Thin & Light, Backlit KB Laptop","72,600",4.2,Lenovo,16GB,512GB,Grey,Intel
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) Grey","69,999",4.2,Lenovo,16GB,512GB,Grey,AMD
"acer Nitro V 15, Intel core i7-13th Gen 13620H,NVIDIA GeForce RTX - 5050 8GB, 16 GB,512 GB,Full HD IPS,15.6""/39.62 cm,165 Hz, Win 11 Home, Obsidian Black, 2.113 kg, ANV15-52, Amber KB,Gaming Laptop","1,39,990",3.2,acer,8GB,N/A,Black,Intel
"HP Professional 14 (2026), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","60,999",3.0,HP,N/A,512GB,Silver,Intel
"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07QIH","56,999",4.1,Lenovo,8GB,512GB,Grey,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"HP Professional 14 (2026), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","60,999",3.0,HP,N/A,512GB,Silver,Intel
"Dell 15 Ai Powered Laptop, Intel Core Ultra 7 255H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Backlit Keyboard, Dedicated Copilot Key, Silver, Win11 Home + MSO H&S'24","1,03,990",5.0,Dell,16GB,512GB,Silver,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","2,00,490",4.7,Apple,16GB,1TB,N/A,N/A
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Quiet Blue, 1.70 kg, X1504VA-BQ342WS, Laptop","62,850",4.0,ASUS,16GB,512GB,Blue,Intel
"HP 15 Laptop | AMD Ryzen 7 5825U |16GB DDR4 RAM | 512GB SSD |15.6"" (39.6 cm) FHD Display |AMD Radeon Graphics| Backlit KB | FHD Camera| Win 11| MS Office 2024 + M365*(1-Yr) | Silver |1.59kg |fc0533AU","72,900",3.9,HP,16GB,512GB,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Microsoft Surface Laptop 13"" - Windows 11 Home - Copilot+ PC - PixelSense Touchscreen Display - Snapdragon X Plus (8 Core) - 16GB RAM - 256GB SSD - Platinum. with Microsoft 365 for 6 Months*","1,34,990",5.0,Microsoft,16GB,256GB,N/A,Snapdragon
"Lenovo ThinkPad E14, AMD Ryzen 7 7735HS, 16GB RAM, 512GB SSD, WUXGA IPS 14” (35.56cm), Win 11 Home, Office 2024, Graphite Black, 1.42Kg, 21M3S0QV00, Fingerprint, Backlit, 300 Nits, 1Y Warranty, Laptop","99,990",N/A,Lenovo,16GB,512GB,Black,AMD
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"ASUS Vivobook Go 14 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,8GB RAM,512GB SSD,FHD, 14""(35.5 cm),Windows 11 Home,M365 Basic(1 Year)* Office 2024,Mixed Black, 1.38 Kg, E1404FA-EB1415WS,Thin & Light Laptop","58,990",5.0,ASUS,8GB,512GB,Black,AMD
"HP Pavilion Plus AI Laptop, Intel Core Ultra 5 125H, 10-12 Tops, 16GB LPDDR5x, 512GB SSD, 14-inch(35.6cm) 300 nits, WQXGA, Intel Arc Graphics, 5MP IR Camera (Win 11, Office 21, Blue, 1.44kg) ew1082TU","94,990",4.0,HP,16GB,512GB,Blue,Intel
"Dell Inspiron 5440 Notebook Computer, Intel Core 3 100U 14th Gen Processor, 8GB DDR5 RAM, 512GB SSD, 14"" FHD+ Screen, Ubuntu, 1Yr Warranty, Ice Blue","52,680",3.7,Dell,8GB,512GB,Blue,Intel
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83K100HSIN","82,990",3.9,Lenovo,16GB,1TB,Grey,N/A
"Lenovo V14 G3 14"" FHD Laptop, Intel Core i5-1235U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, Ms-Office Lifetime Validity, Iron Grey,1.6kg, 1 Year Onsite Brand Warranty","67,990",3.9,Lenovo,16GB,512GB,Grey,Intel
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Luna Grey/1.6Kg), 83K101JDIN","72,900",4.0,Lenovo,16GB,512GB,Grey,Intel
"Lenovo LOQ 2025 Intel Core i7-14700HX| NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JE00U3IN",N/A,4.2,Lenovo,8GB,1TB,Grey,Intel
"HP 14, Intel Celeron Laptop","86,990",4.5,HP,N/A,N/A,N/A,Intel
"Lenovo Yoga Slim 7 Aura Edition Intel Evo Core Ultra 7 258V (32GB RAM/1TB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024 AI Now/Seashell/1.19Kg), 83JX00EUIN","1,59,990",N/A,Lenovo,32GB,1TB,N/A,Intel
HP OmniBook 7 OLED ● Intel Core Ultra X7 358H● 50 Tops● 32GB LPDDR5x● 1TB SSD● 3K(2880 x 1800)●14''/35.6cm● 500nits● 0.2ms ●Win11● Office24● Silver● 1.4kg● hg0062TU● GaN Charger● MIL-STD tested Laptop,"2,49,990",N/A,HP,32GB,1TB,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Alienware 18 Area-51 2025 New Gaming Laptop, NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX Up to 5.4GHz, 18"" QHD+ 300Hz, 64 GB DDR5, 2 TB SSD, Backlit KB, 4K Camera, Windows 11 Pro & Office Lifetime","9,99,990",5.0,Alienware,16GB,2TB,N/A,Intel
"HP Smartchoice Victus, 13th Gen i7-13620H, 6GB RTX 4050, 16GB DDR4(Upgradeable) 512GB SSD, 144Hz, 300nits, 15.6''/39.6cm, Win11, Office24, Mica Silver, 2.3kg, fa2100tx, Xbox Gamepass* Gaming Laptop","1,14,990",N/A,HP,6GB,512GB,Silver,N/A
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Lenovo IdeaPad Slim 3 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/15.3"" (38.86cm)/WUXGA IPS/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/Backlit Keyboard/Grey/1.6Kg), 83UR009PIN","1,18,990",N/A,Lenovo,16GB,512GB,Grey,Intel
"Lenovo LOQ 2025 AMD Ryzen 7 250| NVIDIA RTX 5060 8GB (24GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JG008MIN","1,74,500",4.9,Lenovo,8GB,1TB,Grey,AMD
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"ASUS ProArt P16 OLED (2025), AMD Ryzen AI 9 HX 370, RTX 5080-16GB,64GB RAM, 2TB SSD, 16""/40.64cm Touchscreen, 4K, 120Hz,Windows 11,M365 Basic (1Year)*/Office 2024, Nano Black, 1.95Kg,H7606WW-SE023WS","4,31,990",2.6,ASUS,16GB,2TB,Black,AMD
